date,Gold,Silver,Dow,Nas,S&P,CNY,EUR,JPY,USD,Silver($)
20110816,61307.42,1372.419181,11405.93,2523.45,1192.76,167.85,1542.07,1395.47,1072,39.82
20110817,61748.51,1390.685936,11410.21,2511.48,1193.89,167.84,1543.47,1399.48,1072,40.35
20110818,62167.13,1405.674763,10990.58,2380.43,1140.65,168.23,1550.29,1402.74,1074.5,40.69
20110819,64928.67,1479.42627,10817.65,2341.84,1123.53,169.68,1551.81,1419.13,1084.5,42.43
20110822,65653.08,1507.67277,10854.65,2345.38,1123.82,169.17,1559.45,1411.34,1082.5,43.32
20110823,65335.13,1464.001157,11176.76,2446.06,1162.35,168.31,1558.96,1405.82,1077,42.28
20110824,64455.56,1362.262125,11320.71,2467.69,1177.6,169.36,1561.33,1412.9,1082,39.16
20110825,59744.94,1421.155175,11149.82,2419.63,1159.27,169.85,1568.26,1408.18,1085,40.74
20110826,62122.81,1424.531001,11284.54,2479.85,1176.8,169.43,1562.41,1405.38,1082,40.95
20110829,62822.56,1399.841175,11539.25,2562.11,1210.08,168.31,1558.7,1402.45,1074,40.54
20110830,61938.16,1429.536869,11559.95,2576.11,1212.92,168.31,1550.21,1400.08,1074,41.4
20110831,62720.98,1429.170351,11613.53,2579.46,1218.89,167.12,1539.3,1391.64,1066,41.7
20110901,62077.71,1416.295915,11493.57,2546.04,1204.42,166.54,1518.45,1381.37,1062,41.48
20110902,63275.38,1468.877779,11240.26,2480.33,1173.97,166.42,1513.03,1382.63,1062,43.02
20110905,65093.76,1476.564888,11240.26,2480.33,1173.97,167.44,1512.25,1391.12,1068.8,42.97
20110906,65329.18,1442.022602,11139.3,2473.83,1165.24,167.84,1520.81,1385.48,1072.5,41.82
20110907,63482.03,1431.397431,11414.86,2548.94,1198.62,167.47,1509.15,1388.02,1071,41.57
20110908,63300.81,1466.146254,11295.81,2529.14,1185.9,168.11,1510.84,1387.85,1073.5,42.48
20110909,65365.34,1441.421223,10992.13,2467.99,1154.23,168.83,1493.4,1390.18,1078.5,41.57
20110912,65365.34,1392.530101,11061.12,2495.09,1162.27,168.83,1493.4,1390.18,1078.5,40.16
20110913,65365.34,1425.817673,11105.85,2532.15,1172.87,168.83,1493.4,1390.18,1078.5,41.12
20110914,65204.99,1442.963975,11246.73,2572.55,1188.68,173.43,1514.89,1441.57,1109,40.47
20110915,64563.32,1410.400759,11433.18,2607.07,1209.11,174.01,1530.56,1449.24,1112,39.45
20110916,63423.49,1453.361519,11509.09,2622.31,1216.01,173.67,1528.07,1444.3,1108.5,40.78
20110919,66428.07,1428.423168,11401.01,2612.83,1204.09,177.76,1552,1477.82,1136,39.11
20110920,65760.79,1475.448101,11408.66,2590.24,1202.09,179.37,1563.5,1495.56,1145,40.08
20110921,67213.26,1500.959699,11124.84,2538.19,1166.76,181.01,1579.69,1512.37,1155,40.42
20110922,68212.16,1401.521372,10733.83,2455.67,1129.56,186.7,1613.77,1561.52,1193,36.54
20110923,65355.73,1132.303439,10771.48,2483.23,1136.43,183.4,1587.83,1536.65,1172,30.05
20110926,61788.74,1147.989455,11043.86,2516.69,1162.95,186.64,1605.66,1560.7,1193,29.93
20110927,63296.08,1189.472246,11190.69,2546.83,1175.38,184.08,1583.7,1536.3,1174.5,31.5
20110928,62164.71,1130.532577,11010.9,2491.58,1151.06,182.93,1591.48,1528.9,1169,30.08
20110929,60928.44,1148.12931,11153.98,2480.76,1160.4,183.3,1600.01,1532.63,1172,30.47
20110930,61786.66,1138.687286,10913.38,2415.4,1131.42,184.7,1595.54,1534.36,1179,30.04
20111003,61786.66,1165.600334,10655.3,2335.83,1099.23,184.7,1595.54,1534.36,1179,30.75
20111004,64118.86,1143.003199,10808.71,2404.82,1123.95,187.14,1572.37,1556.43,1193,29.8
20111005,61569.37,1162.948221,10939.95,2460.51,1144.03,187.14,1589.08,1556.02,1193,30.32
20111006,62768.19,1218.012442,11123.33,2506.82,1164.97,185.88,1584.94,1545.79,1185,31.97
20111007,62798.01,1174.555918,11103.12,2479.35,1155.46,185.1,1585.33,1538.86,1180,30.96
20111010,62280.57,1198.385391,11433.18,2566.05,1194.89,183.84,1584.2,1523.9,1167,31.94
20111011,62577.53,1202.2184,11416.3,2583.03,1195.54,183.62,1592.02,1525.42,1170,31.96
20111012,62692.11,1223.511823,11518.85,2604.73,1207.25,182.6,1598.68,1519.95,1162,32.75
20111013,62403.35,1177.601878,11478.13,2620.24,1203.66,181.58,1592.02,1502.73,1158,31.63
20111014,62258.92,1194.522803,11644.49,2667.85,1224.58,181.23,1595.86,1502.47,1156,32.14
20111017,61924.76,1164.139406,11397,2614.92,1200.86,178.81,1581.84,1471.58,1139,31.79
20111018,61369.7,1175.751925,11577.05,2657.43,1225.38,180.31,1573.43,1496.42,1150,31.8
20111019,60106.26,1139.341232,11504.62,2604.04,1209.88,177.84,1566.96,1477.14,1134,31.25
20111020,59625.51,1111.39711,11541.78,2598.62,1215.39,178.91,1567.97,1487.75,1142,30.27
20111021,60117.63,1152.458727,11808.79,2637.46,1238.25,180.17,1582.29,1499.74,1150,31.17
20111024,60222.68,1155.372546,11913.62,2699.44,1254.19,178.41,1573.83,1491.08,1136.5,31.62
20111025,60036.42,1196.80454,11706.62,2638.42,1229.05,177.21,1569.35,1480.56,1127,33.03
20111026,62337.21,1211.576832,11869.04,2650.67,1242,178.27,1576.42,1491.44,1132,33.29
20111027,61047.45,1254.881283,12208.55,2738.63,1284.59,174.95,1556.24,1465.09,1112,35.1
20111028,61638.75,1251.887408,12231.11,2737.15,1285.09,173.76,1565.8,1455.31,1104,35.27
20111031,61286.1,1223.845869,11955.01,2684.41,1253.3,174.54,1555.78,1403.7,1108.5,34.34
20111101,61513.98,1178.734226,11657.96,2606.96,1218.28,176.44,1534.41,1434.52,1120.5,32.72
20111102,62344.91,1219.597151,11836.04,2639.98,1237.9,175.95,1539.82,1431.5,1118,33.93
20111103,62912.73,1253.587056,12044.47,2697.97,1261.15,178.09,1550.48,1448.8,1130.5,34.49
20111104,62795.08,1220.247882,11983.24,2686.15,1253.23,175.71,1536.54,1427.11,1114,34.07
20111107,63624.04,1255.704985,12068.39,2695.25,1261.12,176.75,1539.16,1436.99,1122,34.81
20111108,64271.22,1264.219782,12170.18,2727.49,1275.92,176.33,1541.42,1434.25,1119,35.14
20111109,64416.96,1233.037279,11780.94,2621.65,1229.1,176.11,1541.22,1438.23,1116.5,34.35
20111110,64293.95,1241.788545,11893.79,2625.15,1239.69,178.43,1539.07,1458.92,1133,34.09
20111111,63927.64,1255.113412,12153.68,2678.75,1263.85,177.56,1538.57,1455.34,1126,34.67
20111114,64431.83,1229.033389,12078.98,2657.22,1251.78,176.92,1543.25,1459.55,1124,34.01
20111115,64105.69,1248.256627,12096.16,2686.2,1257.81,177.51,1530.69,1462.69,1127,34.45
20111116,64439.78,1229.415018,11905.59,2639.61,1236.91,178.26,1531.03,1470.17,1131,33.81
20111117,64137.31,1147.078946,11770.73,2587.99,1216.13,178.4,1525.92,1472,1133,31.49
20111118,63197.98,1186.843603,11796.16,2572.5,1215.65,179.05,1538.22,1482.88,1139,32.41
20111121,62950.15,1142.238655,11547.31,2523.14,1192.98,179.53,1536.45,1487.37,1142,31.11
20111122,62177.37,1210.855691,11493.72,2521.28,1188.04,179.68,1547.51,1485.57,1143,32.95
20111123,62703.26,1179.734757,11257.55,2460.08,1161.79,181.02,1548.1,1494.03,1151,31.88
20111124,62901.39,1173.163149,11257.55,2460.08,1161.79,181.34,1543.24,1494.43,1154,31.62
20111125,62808.91,1161.497902,11231.78,2441.51,1158.67,182.56,1546.42,1504.97,1165,31.01
20111128,63609.36,1192.68121,11523.01,2527.34,1192.55,180.69,1539.35,1484.56,1153.5,32.16
20111129,62872.2,1173.50459,11555.63,2515.51,1195.19,179.74,1527.39,1472.82,1146,31.85
20111130,62759.46,1205.401804,12045.68,2620.34,1246.96,179.64,1520.99,1468.59,1145.5,32.73
20111201,63314.75,1185.898693,12020.03,2626.2,1244.58,177.25,1516.93,1452.11,1128,32.7
20111202,63309.69,1182.997412,12019.42,2626.93,1244.28,177.27,1521,1449.87,1128,32.62
20111205,63208.21,1170.716157,12097.83,2655.76,1257.08,177.12,1516.04,1446.17,1127,32.31
20111206,62432.95,1186.911441,12150.13,2649.56,1258.47,177.56,1512.17,1453.94,1130,32.67
20111207,62663.12,1178.365779,12196.37,2649.21,1261.01,176.93,1513.68,1449.16,1126,32.55
20111208,63228.1,1144.326844,11997.7,2596.38,1234.35,177.73,1517.46,1457.1,1131,31.47
20111209,63189.04,1185.812047,12184.26,2646.85,1255.19,180.19,1528.06,1475.55,1146.5,32.17
20111212,62305.52,1140.601862,12021.39,2612.26,1236.47,180.37,1527.12,1476.57,1147,30.93
20111213,61527.47,1156.075683,11954.94,2579.27,1225.73,181.04,1520.38,1481.93,1152.5,31.2
20111214,60881.86,1074.289389,11823.48,2539.31,1211.82,181.63,1507.22,1483.14,1157,28.88
20111215,59087.21,1089.188355,11868.81,2541.01,1215.75,181.84,1506.93,1485.9,1159,29.23
20111216,59148.85,1101.920202,11866.39,2555.33,1219.66,182.33,1506.95,1485.31,1157.5,29.61
20111219,60039.63,1082.249908,11766.26,2523.14,1205.35,184.29,1521.44,1500.13,1168,28.82
20111220,59770.6,1101.146173,12103.58,2603.73,1241.3,183.02,1513.25,1490.18,1161,29.5
20111221,60280.01,1076.804861,12107.74,2577.97,1243.72,181.05,1507.5,1474.67,1147,29.2
20111222,59754.21,1073.158969,12169.65,2599.45,1254,181.58,1507.12,1473.94,1151,29
20111223,59576.63,1074.075265,12294,2618.64,1265.33,181.4,1504.09,1473.41,1150,29.05
20111226,59599.85,1078.278168,12294,2618.64,1265.33,182.75,1507.66,1480.51,1154.5,29.05
20111227,59398.42,1066.670953,12291.35,2625.2,1265.43,182.91,1511.24,1483.76,1156,28.7
20111228,58926.75,1010.549938,12151.41,2589.98,1249.64,182.82,1509.97,1486.43,1156,27.19
20111229,57596.95,1011.156011,12287.04,2613.74,1263.02,182.52,1490.64,1483.73,1153.3,27.27
20111230,58307.3,1038.883727,12217.56,2605.15,1257.6,184.09,1497.2,1493.17,1159,27.88
20120102,58334.07,1035.298278,12217.56,2605.15,1257.6,183.51,1495.73,1500.97,1155,27.88
20120103,58706.69,1092.771875,12397.38,2648.72,1277.06,182.87,1494.57,1498.7,1151,29.53
20120104,59234.92,1072.109248,12418.42,2648.36,1277.3,182.32,1495.77,1496.87,1147.5,29.06
20120105,60023.16,1085.973604,12415.7,2669.86,1281.06,183.19,1484.51,1502.02,1154,29.27
20120106,60491.76,1069.418233,12359.92,2674.22,1277.81,184.06,1487.01,1504.67,1161,28.65
20120109,60372.66,1072.226598,12392.69,2676.56,1280.7,183.66,1480.86,1508.45,1160,28.75
20120110,60394.99,1108.725385,12462.47,2702.5,1292.08,183.38,1476.45,1506.44,1158,29.78
20120111,60951.29,1110.743807,12449.45,2710.76,1292.48,183.2,1477.95,1503.57,1157,29.86
20120112,61290.67,1120.266851,12471.02,2724.7,1295.5,183.29,1473.21,1504.68,1158,30.09
20120113,60687.05,1088.921343,12422.06,2710.67,1289.09,182.1,1476.97,1497.2,1148.5,29.49
20120116,60995.49,1093.558603,12422.06,2710.67,1289.09,182.59,1461.43,1500.91,1153,29.5
20120117,61080.55,1106.490588,12482.07,2728.08,1293.67,181.01,1457.9,1491.58,1143,30.11
20120118,60572.72,1121.189898,12578.95,2769.71,1308.04,181.03,1458.13,1490.22,1143,30.51
20120119,61006.64,1114.207726,12623.98,2788.33,1314.5,179.91,1463.55,1481.05,1137,30.48
20120120,60362.5,1155.95994,12720.48,2786.7,1315.38,179.35,1468.85,1470.93,1136,31.65
20120123,60362.5,1177.143408,12708.82,2784.17,1316,179.35,1468.85,1470.93,1136,32.23
20120124,60362.5,1166.186442,12675.75,2786.64,1314.65,179.35,1468.85,1470.93,1136,31.93
20120125,60433.55,1198.446638,12756.96,2818.31,1326.05,177.85,1467.83,1443.68,1126.5,33.09
20120126,61714.94,1217.108364,12734.63,2805.28,1318.43,177.3,1472.25,1447.16,1123,33.71
20120127,62147.08,1219.999035,12660.46,2816.55,1316.33,177.46,1472.89,1457.47,1124,33.76
20120130,62554.97,1214.911505,12653.72,2811.94,1313.01,178.11,1483.32,1471.43,1128,33.5
20120131,62916.04,1198.70947,12632.91,2813.84,1312.41,177.87,1478.8,1470.9,1122,33.23
20120201,63093.27,1222.350861,12716.46,2848.27,1324.09,178.57,1470.8,1477.42,1125.5,33.78
20120202,62929.49,1227.504943,12705.41,2859.68,1325.54,177.46,1469.61,1468.93,1118,34.15
20120203,63286.18,1212.40825,12862.23,2905.66,1344.9,177.4,1470.17,1467.19,1118,33.73
20120206,62122.58,1216.385294,12845.13,2901.99,1344.33,177.86,1465.67,1463.22,1122,33.72
20120207,61976.98,1227.864388,12878.2,2904.08,1347.05,177.25,1469.95,1458.2,1118,34.16
20120208,62747.55,1208.08655,12883.95,2915.86,1349.96,177.23,1481.27,1447.85,1116,33.67
20120209,62323.35,1215.621393,12890.46,2927.23,1351.95,177.27,1484.28,1446.53,1116,33.88
20120210,62179.68,1214.034112,12801.23,2903.88,1342.64,178.52,1491.54,1449.1,1124.5,33.58
20120213,62358.32,1212.413394,12874.04,2931.39,1351.77,177.63,1486.37,1440.9,1119,33.7
20120214,62092.03,1204.459948,12878.28,2931.83,1350.5,178.48,1480.31,1441.77,1124,33.33
20120215,62344.32,1204.481168,12780.95,2915.83,1343.23,178.11,1476.66,1430.21,1122,33.39
20120216,62578.33,1214.832736,12904.08,2959.85,1358.04,179.84,1471.09,1439.1,1133,33.35
20120217,62726.56,1202.430595,12949.87,2951.78,1361.23,178.84,1478.53,1425.77,1126.5,33.2
20120220,62637.64,1211.326057,12949.87,2951.78,1361.23,178.38,1483.23,1414.73,1124,33.52
20120221,62860.86,1242.382047,12965.69,2948.57,1362.21,178.35,1489.43,1407.8,1123,34.41
20120222,63555.89,1239.546675,12938.67,2933.17,1357.66,178.83,1489.92,1404.34,1126,34.24
20120223,64473.53,1287.751539,12984.69,2956.98,1363.46,179.02,1498.01,1405.76,1127,35.54
20120224,64536.26,1280.71037,12982.95,2963.75,1365.74,179.04,1510.29,1399.23,1127.5,35.33
20120227,64227.39,1289.881846,12981.51,2966.16,1367.59,179.35,1515.56,1396.86,1129.5,35.52
20120228,64288.22,1343.337567,13005.12,2986.76,1372.18,178.51,1512.68,1393.71,1125,37.14
20120229,64143.17,1240.737538,12952.07,2966.89,1365.68,177.32,1502.47,1385.3,1116,34.58
20120301,64143.17,1277.69415,12980.3,2988.97,1374.09,177.32,1502.47,1385.3,1116,35.61
20120302,61469.13,1237.703795,12977.57,2976.19,1369.63,177.3,1479.92,1369.43,1116.5,34.48
20120305,61179.42,1210.614561,12962.81,2950.48,1364.33,177.42,1476.52,1376.72,1119,33.65
20120306,61284.36,1182.08626,12759.15,2910.32,1343.36,178.04,1481.69,1380.96,1123,32.74
20120307,60523.76,1212.587972,12837.33,2935.69,1352.63,178.19,1476.13,1394.82,1124.5,33.54
20120308,60986,1214.56492,12907.94,2970.42,1365.91,177.11,1472.63,1371.44,1118,33.79
20120309,61122.43,1229.322424,12922.02,2988.34,1370.87,177.4,1480.44,1368.81,1119,34.17
20120312,61599.13,1205.905445,12959.71,2983.66,1371.09,177.74,1473.11,1366.73,1124,33.37
20120313,61292.67,1210.97047,13177.68,3039.88,1395.95,177.51,1474.5,1357.1,1123,33.54
20120314,60398.65,1165.435562,13194.1,3040.73,1394.28,177.93,1472.29,1351.27,1127.5,32.15
20120315,59687.61,1184.485026,13252.76,3056.37,1402.6,177.98,1469.83,1345.03,1127,32.69
20120316,59862.1,1180.136962,13232.62,3055.26,1404.17,178.26,1471.64,1344.39,1127,32.57
20120319,59739.22,1188.94626,13239.13,3078.32,1409.75,177.73,1476.52,1350.9,1123,32.93
20120320,59778.59,1152.236887,13170.19,3074.15,1405.52,178.29,1490.23,1346.48,1127,31.8
20120321,60076.99,1166.730432,13124.62,3075.32,1402.89,178.2,1496.09,1345.19,1127,32.2
20120322,59640.32,1138.872474,13046.14,3063.32,1392.78,179.54,1488.4,1365.61,1131,31.32
20120323,60246.25,1175.800151,13080.73,3067.92,1397.11,179.88,1505.04,1372.72,1134,32.25
20120326,60804.23,1200.666484,13241.63,3122.57,1416.51,180.68,1507.26,1376.86,1141,32.73
20120327,61813.72,1187.512659,13197.73,3120.35,1412.52,179.66,1511.99,1367.7,1133,32.6
20120328,61259.43,1161.145852,13126.21,3104.96,1405.54,179.97,1515.23,1369.62,1135,31.82
20120329,60648.49,1168.526693,13145.82,3095.36,1403.28,180.11,1514.5,1378.91,1136.5,31.98
20120330,60547.87,1181.733245,13212.04,3091.57,1408.47,179.67,1510.2,1378.3,1132,32.47
20120402,60321.55,1197.552687,13264.49,3119.7,1419.04,178.79,1503.44,1360.89,1126,33.08
20120403,60493.76,1199.965438,13199.55,3113.57,1413.38,178.22,1497.19,1367.73,1122.5,33.25
20120404,59332.15,1126.830903,13074.75,3068.09,1398.96,179.34,1488.23,1366.11,1129.5,31.03
20120405,59077.37,1151.88773,13060.14,3080.5,1398.08,178.94,1481.68,1374.76,1129.5,31.72
20120406,59373.8,1153.927372,13060.14,3080.5,1398.08,179.46,1478.53,1372.18,1131.5,31.72
20120409,60111.47,1153.379362,12929.59,3047.08,1382.2,180.51,1488.93,1400.02,1138.5,31.51
20120410,60399.35,1161.272365,12715.93,2991.22,1358.59,180.84,1493.26,1403.17,1140.5,31.67
20120411,60399.35,1155.405501,12805.39,3016.46,1368.71,180.84,1493.26,1403.17,1140.5,31.51
20120412,60763.96,1191.917308,12986.58,3055.55,1387.57,180.72,1496.25,1406.02,1140,32.52
20120413,60961.42,1144.585336,12849.59,3011.33,1370.26,180.11,1491.87,1402,1134.5,31.38
20120416,60202.48,1147.384699,12921.41,2988.4,1369.57,180.07,1481.22,1411.39,1138,31.36
20120417,60455.05,1157.85201,13115.54,3042.82,1390.78,180.62,1495.24,1410.07,1137.5,31.66
20120418,60290.41,1151.26915,13032.75,3031.45,1385.14,180.5,1488.76,1394.68,1137.5,31.48
20120419,60092.66,1161.874869,12964.1,3007.56,1376.92,180.47,1493.77,1396.56,1137.5,31.77
20120420,60172.23,1159.663703,13029.26,3000.45,1378.53,180.7,1500.47,1396.03,1140,31.64
20120423,59927.04,1119.104281,12927.17,2970.45,1366.94,180.78,1499.76,1406.64,1140.5,30.52
20120424,60008.43,1126.677062,13001.56,2961.6,1371.97,180.7,1501.04,1404.81,1140,30.74
20120425,60201.92,1111.894964,13090.72,3029.63,1390.69,180.66,1506.42,1404.02,1139.5,30.35
20120426,60230.1,1138.886299,13204.62,3050.61,1399.98,179.99,1502.29,1398.64,1135,31.21
20120427,60335.3,1142.987124,13228.31,3069.2,1403.36,179.71,1497.79,1407.47,1134,31.35
20120430,60306.26,1123.29352,13213.63,3046.36,1397.91,178.85,1493.34,1407.81,1128.5,30.96
20120501,60306.26,1120.390953,13279.32,3050.44,1405.82,178.85,1493.34,1407.81,1128.5,30.88
20120502,60020.35,1109.377401,13268.57,3059.85,1402.31,178.93,1485.01,1404.21,1128,30.59
20120503,59755.64,1087.493047,13206.59,3024.3,1391.57,179.06,1483.84,1405.98,1129,29.96
20120504,59298.04,1105.668494,13038.27,2956.34,1369.1,179.53,1486.09,1411.65,1132,30.38
20120507,59980.05,1099.70341,13008.53,2957.76,1369.58,180.33,1480.12,1425.62,1137.5,30.07
20120508,59525.15,1074.147925,12932.09,2946.27,1363.72,180.09,1478.16,1422.85,1136,29.41
20120509,58161.72,1070.233253,12835.06,2934.71,1354.58,180.73,1479.72,1429.47,1140,29.2
20120510,58398.57,1069.439452,12855.04,2933.64,1357.99,180.9,1478.01,1431.71,1141.5,29.14
20120511,58256.98,1064.266722,12820.6,2933.82,1353.39,181.65,1485.02,1435.01,1147,28.86
20120514,57893.64,1049.361004,12695.35,2902.58,1338.35,182.33,1483.04,1439.55,1152.5,28.32
20120515,57734.17,1039.807417,12632,2893.76,1330.66,182.52,1481.84,1442.69,1153,28.05
20120516,57709.53,1019.852267,12598.55,2874.04,1324.8,184.67,1484.59,1453.38,1167.5,27.17
20120517,57978.71,1047.856351,12442.49,2813.69,1304.86,184.03,1480.61,1448.84,1164,28
20120518,59708.35,1079.21295,12369.38,2778.79,1295.22,184.86,1484.38,1474.85,1170,28.69
20120521,59806.28,1062.267912,12504.48,2847.21,1315.99,184.5,1491.83,1470.22,1167.5,28.3
20120522,58970.75,1053.391419,12502.81,2839.08,1316.63,184.02,1486.95,1461.5,1163.5,28.16
20120523,58730.03,1037.921295,12496.15,2850.12,1318.86,185.37,1484.01,1477.22,1173.5,27.51
20120524,59175.55,1071.190059,12529.75,2839.38,1320.68,186.71,1486.99,1491.18,1184,28.14
20120525,59357.72,1076.29688,12454.83,2837.53,1317.82,185.94,1484.68,1482.23,1180,28.37
20120528,59357.72,1077.814394,12454.83,2837.53,1317.82,185.94,1484.68,1482.23,1180,28.41
20120529,59503.65,1048.623628,12580.69,2870.99,1332.42,185.1,1474.23,1477.36,1174.5,27.77
20120530,58653.25,1058.944492,12419.86,2837.36,1313.32,185.39,1467.2,1484.94,1178,27.96
20120531,59307.12,1050.16638,12393.45,2827.34,1310.33,184.77,1461.51,1492.77,1177.5,27.74
20120601,58947.15,1080.312505,12118.57,2747.48,1278.04,185.12,1454.89,1506.52,1179,28.5
20120604,61500.76,1063.680293,12101.46,2760.01,1278.18,185.57,1468.28,1514.8,1182,27.99
20120605,61316.11,1077.512016,12127.95,2778.11,1285.5,185.45,1466.3,1510.17,1180.5,28.39
20120606,61316.11,1118.881798,12414.79,2844.72,1315.13,185.45,1466.3,1510.17,1180.5,29.48
20120607,60957.15,1072.818172,12460.96,2831.02,1314.99,183.85,1469.52,1473.55,1170,28.52
20120608,59335.51,1074.221229,12554.2,2858.42,1325.66,184.39,1462.33,1482.32,1174,28.46
20120611,59766.36,1072.524314,12411.23,2809.73,1308.93,183.04,1469.28,1465.19,1166,28.61
20120612,59825.54,1087.686595,12573.8,2843.07,1324.18,183.47,1461.72,1469.33,1169,28.94
20120613,60524.82,1084.520392,12496.38,2818.61,1314.88,183.03,1459.6,1465.19,1166,28.93
20120614,60809.21,1064.651888,12651.91,2836.33,1329.1,183.07,1462.75,1469.81,1166,28.4
20120615,60739.82,1074.251772,12767.17,2872.8,1342.84,182.78,1469.45,1472.9,1163,28.73
20120618,60542.14,1068.409343,12741.82,2895.33,1344.78,182.52,1466.54,1466.61,1159.5,28.66
20120619,60548.16,1053.122639,12837.33,2929.76,1357.98,181.68,1455.53,1463.88,1155,28.36
20120620,59917.15,1050.215571,12824.39,2930.45,1355.69,180.98,1462.35,1458.44,1151,28.38
20120621,59193.87,993.7196778,12573.57,2859.09,1325.51,181,1459.24,1445.6,1152,26.83
20120622,58469.81,993.4232482,12640.78,2892.42,1335.02,182.09,1454.2,1441.54,1159,26.66
20120625,58704.97,1027.238735,12502.66,2836.16,1313.72,182.35,1452.29,1449.98,1161,27.52
20120626,59015.58,1007.148392,12534.67,2854.06,1319.99,182.06,1446.73,1459.99,1158.5,27.04
20120627,58309.29,1002.12452,12627.01,2875.32,1331.85,181.84,1445.44,1453.88,1157,26.94
20120628,58387.54,975.1916987,12602.26,2849.49,1329.04,181.7,1436.29,1457.68,1155.5,26.25
20120629,57877.35,1016.620959,12880.09,2935.05,1362.16,180.34,1440.23,1443.23,1146.5,27.58
20120702,58625.19,1009.475139,12871.39,2951.23,1365.51,180.09,1445.32,1434.13,1143,27.47
20120703,58741.08,1031.415757,12943.82,2976.08,1374.02,178.81,1431.13,1423.38,1136,28.24
20120704,59129.8,1026.388831,12943.82,2976.08,1374.02,179.03,1430.85,1424.19,1136.5,28.09
20120705,58989.24,1008.613179,12896.67,2976.12,1367.58,178.67,1419.43,1424.81,1135,27.64
20120706,58397.1,984.2707412,12772.47,2937.33,1354.68,178.9,1409.8,1425.98,1138.5,26.89
20120709,58114.96,1007.270243,12736.29,2931.77,1352.46,179.41,1402.8,1434.49,1143,27.41
20120710,58295.4,985.8279615,12653.12,2902.33,1341.47,179.38,1406.03,1439.92,1142,26.85
20120711,57925.6,990.4673108,12604.53,2887.98,1341.45,179.24,1402.29,1439.75,1141,27
